organ_index_id,source_embedding,source_row_id,organ,label,sample_id,image_path_final
2585,leaf_embeddings.npy,85,leaf,bushy_stunt,mendeley_85,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_85_85.jpg
2586,leaf_embeddings.npy,86,leaf,bushy_stunt,mendeley_86,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_86_86.jpg
2587,leaf_embeddings.npy,87,leaf,bushy_stunt,mendeley_87,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_87_87.jpg
2588,leaf_embeddings.npy,88,leaf,bushy_stunt,mendeley_88,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_88_88.jpg
2589,leaf_embeddings.npy,89,leaf,bushy_stunt,mendeley_89,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_89_89.jpg
2590,leaf_embeddings.npy,90,leaf,bushy_stunt,mendeley_90,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_90_90.jpg
2591,leaf_embeddings.npy,91,leaf,bushy_stunt,mendeley_91,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_91_91.jpg
2592,leaf_embeddings.npy,92,leaf,bushy_stunt,mendeley_92,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_92_92.jpg
2593,leaf_embeddings.npy,93,leaf,bushy_stunt,mendeley_93,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_93_93.jpg
2594,leaf_embeddings.npy,94,leaf,bushy_stunt,mendeley_94,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_94_94.jpg
2595,leaf_embeddings.npy,95,leaf,bushy_stunt,mendeley_95,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_95_95.jpg
2596,leaf_embeddings.npy,96,leaf,bushy_stunt,mendeley_96,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_96_96.jpg
2597,leaf_embeddings.npy,97,leaf,bushy_stunt,mendeley_97,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_97_97.jpg
2598,leaf_embeddings.npy,98,leaf,bushy_stunt,mendeley_98,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_98_98.jpg
2599,leaf_embeddings.npy,99,leaf,bushy_stunt,mendeley_99,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_99_99.jpg
2600,leaf_embeddings.npy,100,leaf,bushy_stunt,mendeley_100,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_100_100.jpg
2601,leaf_embeddings.npy,101,leaf,bushy_stunt,mendeley_101,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_101_101.jpg
2602,leaf_embeddings.npy,102,leaf,bushy_stunt,mendeley_102,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_102_102.jpg
2603,leaf_embeddings.npy,103,leaf,bushy_stunt,mendeley_103,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_103_103.jpg
2604,leaf_embeddings.npy,104,leaf,bushy_stunt,mendeley_104,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_104_104.jpg
2605,leaf_embeddings.npy,105,leaf,bushy_stunt,mendeley_105,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_105_105.jpg
2606,leaf_embeddings.npy,106,leaf,bushy_stunt,mendeley_106,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_106_106.jpg
2607,leaf_embeddings.npy,107,leaf,bushy_stunt,mendeley_107,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_107_107.jpg
2608,leaf_embeddings.npy,108,leaf,bushy_stunt,mendeley_108,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_108_108.jpg
2609,leaf_embeddings.npy,109,leaf,bushy_stunt,mendeley_109,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_109_109.jpg
2610,leaf_embeddings.npy,110,leaf,bushy_stunt,mendeley_110,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_110_110.jpg
2611,leaf_embeddings.npy,111,leaf,bushy_stunt,mendeley_111,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_111_111.jpg
2612,leaf_embeddings.npy,112,leaf,bushy_stunt,mendeley_112,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_112_112.jpg
2613,leaf_embeddings.npy,113,leaf,bushy_stunt,mendeley_113,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_113_113.jpg
2614,leaf_embeddings.npy,114,leaf,bushy_stunt,mendeley_114,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_114_114.jpg
2615,leaf_embeddings.npy,115,leaf,bushy_stunt,mendeley_115,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_115_115.jpg
2616,leaf_embeddings.npy,116,leaf,bushy_stunt,mendeley_116,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_116_116.jpg
2617,leaf_embeddings.npy,117,leaf,bushy_stunt,mendeley_117,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_117_117.jpg
2618,leaf_embeddings.npy,118,leaf,bushy_stunt,mendeley_118,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_118_118.jpg
2619,leaf_embeddings.npy,119,leaf,bushy_stunt,mendeley_119,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_119_119.jpg
2620,leaf_embeddings.npy,120,leaf,bushy_stunt,mendeley_120,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_120_120.jpg
2621,leaf_embeddings.npy,121,leaf,bushy_stunt,mendeley_121,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_121_121.jpg
2622,leaf_embeddings.npy,122,leaf,bushy_stunt,mendeley_122,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_122_122.jpg
2623,leaf_embeddings.npy,123,leaf,bushy_stunt,mendeley_123,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_123_123.jpg
2624,leaf_embeddings.npy,124,leaf,bushy_stunt,mendeley_124,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_124_124.jpg
2625,leaf_embeddings.npy,125,leaf,bushy_stunt,mendeley_125,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_125_125.jpg
2626,leaf_embeddings.npy,126,leaf,bushy_stunt,mendeley_126,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_126_126.jpg
2627,leaf_embeddings.npy,127,leaf,bushy_stunt,mendeley_127,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_127_127.jpg
2628,leaf_embeddings.npy,128,leaf,bushy_stunt,mendeley_128,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_128_128.jpg
2629,leaf_embeddings.npy,129,leaf,bushy_stunt,mendeley_129,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_129_129.jpg
2630,leaf_embeddings.npy,130,leaf,bushy_stunt,mendeley_130,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_130_130.jpg
2631,leaf_embeddings.npy,131,leaf,bushy_stunt,mendeley_131,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_131_131.jpg
2632,leaf_embeddings.npy,132,leaf,bushy_stunt,mendeley_132,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_132_132.jpg
2633,leaf_embeddings.npy,133,leaf,bushy_stunt,mendeley_133,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_133_133.jpg
2634,leaf_embeddings.npy,134,leaf,bushy_stunt,mendeley_134,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_134_134.jpg
2635,leaf_embeddings.npy,135,leaf,bushy_stunt,mendeley_135,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_135_135.jpg
2636,leaf_embeddings.npy,136,leaf,bushy_stunt,mendeley_136,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_136_136.jpg
2637,leaf_embeddings.npy,137,leaf,bushy_stunt,mendeley_137,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_137_137.jpg
2638,leaf_embeddings.npy,138,leaf,bushy_stunt,mendeley_138,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_138_138.jpg
2639,leaf_embeddings.npy,139,leaf,bushy_stunt,mendeley_139,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_139_139.jpg
2640,leaf_embeddings.npy,140,leaf,bushy_stunt,mendeley_140,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_140_140.jpg
2641,leaf_embeddings.npy,141,leaf,bushy_stunt,mendeley_141,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_141_141.jpg
2642,leaf_embeddings.npy,142,leaf,bushy_stunt,mendeley_142,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_142_142.jpg
2643,leaf_embeddings.npy,143,leaf,bushy_stunt,mendeley_143,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_143_143.jpg
2644,leaf_embeddings.npy,144,leaf,bushy_stunt,mendeley_144,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_144_144.jpg
2645,leaf_embeddings.npy,145,leaf,bushy_stunt,mendeley_145,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_145_145.jpg
2646,leaf_embeddings.npy,146,leaf,bushy_stunt,mendeley_146,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_146_146.jpg
2647,leaf_embeddings.npy,147,leaf,bushy_stunt,mendeley_147,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_147_147.jpg
2648,leaf_embeddings.npy,148,leaf,bushy_stunt,mendeley_148,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_148_148.jpg
2649,leaf_embeddings.npy,149,leaf,bushy_stunt,mendeley_149,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_149_149.jpg
2650,leaf_embeddings.npy,150,leaf,bushy_stunt,mendeley_150,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_150_150.jpg
2651,leaf_embeddings.npy,151,leaf,bushy_stunt,mendeley_151,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_151_151.jpg
2652,leaf_embeddings.npy,152,leaf,bushy_stunt,mendeley_152,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_152_152.jpg
2653,leaf_embeddings.npy,153,leaf,bushy_stunt,mendeley_153,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_153_153.jpg
2654,leaf_embeddings.npy,154,leaf,bushy_stunt,mendeley_154,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_154_154.jpg
2655,leaf_embeddings.npy,155,leaf,bushy_stunt,mendeley_155,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_155_155.jpg
2656,leaf_embeddings.npy,156,leaf,bushy_stunt,mendeley_156,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_156_156.jpg
2657,leaf_embeddings.npy,157,leaf,bushy_stunt,mendeley_157,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_157_157.jpg
2658,leaf_embeddings.npy,158,leaf,bushy_stunt,mendeley_158,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_158_158.jpg
2659,leaf_embeddings.npy,159,leaf,bushy_stunt,mendeley_159,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_159_159.jpg
2660,leaf_embeddings.npy,160,leaf,bushy_stunt,mendeley_160,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_160_160.jpg
2661,leaf_embeddings.npy,161,leaf,bushy_stunt,mendeley_161,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_161_161.jpg
2662,leaf_embeddings.npy,162,leaf,bushy_stunt,mendeley_162,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_162_162.jpg
2663,leaf_embeddings.npy,163,leaf,bushy_stunt,mendeley_163,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_163_163.jpg
2664,leaf_embeddings.npy,164,leaf,bushy_stunt,mendeley_164,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_164_164.jpg
2665,leaf_embeddings.npy,165,leaf,bushy_stunt,mendeley_165,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_165_165.jpg
2666,leaf_embeddings.npy,166,leaf,bushy_stunt,mendeley_166,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_166_166.jpg
2667,leaf_embeddings.npy,167,leaf,bushy_stunt,mendeley_167,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_167_167.jpg
2668,leaf_embeddings.npy,168,leaf,bushy_stunt,mendeley_168,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_168_168.jpg
2669,leaf_embeddings.npy,169,leaf,bushy_stunt,mendeley_169,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_169_169.jpg
2670,leaf_embeddings.npy,170,leaf,bushy_stunt,mendeley_170,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_170_170.jpg
2671,leaf_embeddings.npy,171,leaf,bushy_stunt,mendeley_171,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_171_171.jpg
2672,leaf_embeddings.npy,172,leaf,bushy_stunt,mendeley_172,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_172_172.jpg
2673,leaf_embeddings.npy,173,leaf,bushy_stunt,mendeley_173,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_173_173.jpg
2674,leaf_embeddings.npy,174,leaf,bushy_stunt,mendeley_174,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_174_174.jpg
2675,leaf_embeddings.npy,175,leaf,bushy_stunt,mendeley_175,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_175_175.jpg
2676,leaf_embeddings.npy,176,leaf,bushy_stunt,mendeley_176,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_176_176.jpg
2677,leaf_embeddings.npy,177,leaf,bushy_stunt,mendeley_177,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_177_177.jpg
2678,leaf_embeddings.npy,178,leaf,bushy_stunt,mendeley_178,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_178_178.jpg
2679,leaf_embeddings.npy,179,leaf,bushy_stunt,mendeley_179,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_179_179.jpg
2680,leaf_embeddings.npy,180,leaf,bushy_stunt,mendeley_180,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_180_180.jpg
2681,leaf_embeddings.npy,181,leaf,bushy_stunt,mendeley_181,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_181_181.jpg
2682,leaf_embeddings.npy,182,leaf,bushy_stunt,mendeley_182,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_182_182.jpg
2683,leaf_embeddings.npy,183,leaf,bushy_stunt,mendeley_183,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_183_183.jpg
2684,leaf_embeddings.npy,184,leaf,bushy_stunt,mendeley_184,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_184_184.jpg
2685,leaf_embeddings.npy,185,leaf,bushy_stunt,mendeley_185,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_185_185.jpg
2686,leaf_embeddings.npy,186,leaf,bushy_stunt,mendeley_186,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_186_186.jpg
2687,leaf_embeddings.npy,187,leaf,bushy_stunt,mendeley_187,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_187_187.jpg
2688,leaf_embeddings.npy,188,leaf,bushy_stunt,mendeley_188,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_188_188.jpg
2689,leaf_embeddings.npy,189,leaf,bushy_stunt,mendeley_189,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_189_189.jpg
2690,leaf_embeddings.npy,190,leaf,bushy_stunt,mendeley_190,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_190_190.jpg
2691,leaf_embeddings.npy,191,leaf,bushy_stunt,mendeley_191,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_191_191.jpg
2692,leaf_embeddings.npy,192,leaf,bushy_stunt,mendeley_192,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_192_192.jpg
2693,leaf_embeddings.npy,193,leaf,bushy_stunt,mendeley_193,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_193_193.jpg
2694,leaf_embeddings.npy,194,leaf,bushy_stunt,mendeley_194,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_194_194.jpg
2695,leaf_embeddings.npy,195,leaf,bushy_stunt,mendeley_195,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_195_195.jpg
2696,leaf_embeddings.npy,196,leaf,bushy_stunt,mendeley_196,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_196_196.jpg
2697,leaf_embeddings.npy,197,leaf,bushy_stunt,mendeley_197,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_197_197.jpg
2698,leaf_embeddings.npy,198,leaf,bushy_stunt,mendeley_198,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_198_198.jpg
2699,leaf_embeddings.npy,199,leaf,bushy_stunt,mendeley_199,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_199_199.jpg
2700,leaf_embeddings.npy,200,leaf,bushy_stunt,mendeley_200,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_200_200.jpg
2701,leaf_embeddings.npy,201,leaf,bushy_stunt,mendeley_201,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_201_201.jpg
2702,leaf_embeddings.npy,202,leaf,bushy_stunt,mendeley_202,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_202_202.jpg
2703,leaf_embeddings.npy,203,leaf,bushy_stunt,mendeley_203,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_203_203.jpg
2704,leaf_embeddings.npy,204,leaf,bushy_stunt,mendeley_204,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_204_204.jpg
2705,leaf_embeddings.npy,205,leaf,bushy_stunt,mendeley_205,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_205_205.jpg
2706,leaf_embeddings.npy,206,leaf,bushy_stunt,mendeley_206,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_206_206.jpg
2707,leaf_embeddings.npy,207,leaf,bushy_stunt,mendeley_207,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_207_207.jpg
2708,leaf_embeddings.npy,208,leaf,bushy_stunt,mendeley_208,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_208_208.jpg
2709,leaf_embeddings.npy,209,leaf,bushy_stunt,mendeley_209,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_209_209.jpg
2710,leaf_embeddings.npy,210,leaf,bushy_stunt,mendeley_210,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_210_210.jpg
2711,leaf_embeddings.npy,211,leaf,bushy_stunt,mendeley_211,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_211_211.jpg
2712,leaf_embeddings.npy,212,leaf,bushy_stunt,mendeley_212,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_212_212.jpg
2713,leaf_embeddings.npy,213,leaf,bushy_stunt,mendeley_213,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_213_213.jpg
2714,leaf_embeddings.npy,214,leaf,bushy_stunt,mendeley_214,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_214_214.jpg
2715,leaf_embeddings.npy,215,leaf,bushy_stunt,mendeley_215,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_215_215.jpg
2716,leaf_embeddings.npy,216,leaf,bushy_stunt,mendeley_216,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_216_216.jpg
2717,leaf_embeddings.npy,217,leaf,bushy_stunt,mendeley_217,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_217_217.jpg
2718,leaf_embeddings.npy,218,leaf,bushy_stunt,mendeley_218,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_218_218.jpg
2719,leaf_embeddings.npy,219,leaf,bushy_stunt,mendeley_219,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_219_219.jpg
2720,leaf_embeddings.npy,220,leaf,bushy_stunt,mendeley_220,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_220_220.jpg
2721,leaf_embeddings.npy,221,leaf,bushy_stunt,mendeley_221,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_221_221.jpg
2722,leaf_embeddings.npy,222,leaf,bushy_stunt,mendeley_222,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_222_222.jpg
2723,leaf_embeddings.npy,223,leaf,bushy_stunt,mendeley_223,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_223_223.jpg
2724,leaf_embeddings.npy,224,leaf,bushy_stunt,mendeley_224,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_224_224.jpg
2725,leaf_embeddings.npy,225,leaf,bushy_stunt,mendeley_225,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_225_225.jpg
2726,leaf_embeddings.npy,226,leaf,bushy_stunt,mendeley_226,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_226_226.jpg
2727,leaf_embeddings.npy,227,leaf,bushy_stunt,mendeley_227,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_227_227.jpg
2728,leaf_embeddings.npy,228,leaf,bushy_stunt,mendeley_228,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_228_228.jpg
2729,leaf_embeddings.npy,229,leaf,bushy_stunt,mendeley_229,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_229_229.jpg
2730,leaf_embeddings.npy,230,leaf,bushy_stunt,mendeley_230,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_230_230.jpg
2731,leaf_embeddings.npy,231,leaf,bushy_stunt,mendeley_231,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_231_231.jpg
2732,leaf_embeddings.npy,232,leaf,bushy_stunt,mendeley_232,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_232_232.jpg
2733,leaf_embeddings.npy,233,leaf,bushy_stunt,mendeley_233,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_233_233.jpg
2734,leaf_embeddings.npy,234,leaf,bushy_stunt,mendeley_234,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_234_234.jpg
2735,leaf_embeddings.npy,235,leaf,bushy_stunt,mendeley_235,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_235_235.jpg
2736,leaf_embeddings.npy,236,leaf,bushy_stunt,mendeley_236,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_236_236.jpg
2737,leaf_embeddings.npy,237,leaf,bushy_stunt,mendeley_237,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\bushy_stunt\mendeley_mendeley_237_237.jpg
