sample_id,source,source_type,split,original_label,label,organ,image_path_raw,image_path_final,is_crop_needed,bbox_index,class_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_width,crop_height
roboflow_3026,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-49-_jpg.rf.2a2d82bc3642c5dcd2700f0f9bf41c43.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3026_6526.jpg,0,nan,nan,,,,,,
roboflow_3027,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-49-_jpg.rf.5d9a2b4edb5e7fad61c14c5c5e947b24.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3027_6527.jpg,0,nan,nan,,,,,,
roboflow_3028,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-49-_jpg.rf.ea4b5a96581378d37185f094422aa570.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3028_6528.jpg,0,nan,nan,,,,,,
roboflow_3029,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-5-_jpg.rf.391e423a4ff34aad590e9b978d9a69dd.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3029_6529.jpg,0,nan,nan,,,,,,
roboflow_3030,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-5-_jpg.rf.8f3bbe25d7be1b809534063621feafe6.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3030_6530.jpg,0,nan,nan,,,,,,
roboflow_3031,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-5-_jpg.rf.fc831aad54d62a49315ba435cbcc2ba2.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3031_6531.jpg,0,nan,nan,,,,,,
roboflow_3032,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-50-_jpg.rf.6674c0132db208f68f2380b5a8359849.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3032_6532.jpg,0,nan,nan,,,,,,
roboflow_3033,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-50-_jpg.rf.b18a38d11239e03dc62248cb19ef104d.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3033_6533.jpg,0,nan,nan,,,,,,
roboflow_3034,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-50-_jpg.rf.f038d54609e2ac95429a762eb48432c1.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3034_6534.jpg,0,nan,nan,,,,,,
roboflow_3035,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-51-_jpg.rf.b350a04d8ffd8504bd454898aab7859e.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3035_6535.jpg,0,nan,nan,,,,,,
roboflow_3036,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-51-_jpg.rf.e2c070d66e4eb7efd9f3f6a76ab0f049.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3036_6536.jpg,0,nan,nan,,,,,,
roboflow_3037,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-51-_jpg.rf.eea6acd8d489246aef6832eea15c2877.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3037_6537.jpg,0,nan,nan,,,,,,
roboflow_3038,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-52-_jpg.rf.12d4f82ab048d71f99caf5c258a5c27d.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3038_6538.jpg,0,nan,nan,,,,,,
roboflow_3039,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-52-_jpg.rf.1f56336f70bb35bd5bec5d1dbd6ee5b4.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3039_6539.jpg,0,nan,nan,,,,,,
roboflow_3040,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-52-_jpg.rf.2d3cdc10950d172f99beebb7a8b8bac5.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3040_6540.jpg,0,nan,nan,,,,,,
roboflow_3041,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-54-_jpg.rf.27bea7fdf78c4ff4f5448d81d8f561f4.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3041_6541.jpg,0,nan,nan,,,,,,
roboflow_3042,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-54-_jpg.rf.5734a01dca804c41abbb4028b3c44e11.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3042_6542.jpg,0,nan,nan,,,,,,
roboflow_3043,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-54-_jpg.rf.940d5bc9b0ab53f5a152cdbb89159ab3.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3043_6543.jpg,0,nan,nan,,,,,,
roboflow_3044,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-55-_jpg.rf.1b737906e08c2447f50d78e3bb8fad96.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3044_6544.jpg,0,nan,nan,,,,,,
roboflow_3045,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-55-_jpg.rf.648e10a5970541391ceb539c22358575.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3045_6545.jpg,0,nan,nan,,,,,,
roboflow_3046,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-55-_jpg.rf.f8eb6d6153f02cff15bba7b2ddce0638.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3046_6546.jpg,0,nan,nan,,,,,,
roboflow_3047,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-56-_jpg.rf.41114c200a826a876c3d4271187c6dc9.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3047_6547.jpg,0,nan,nan,,,,,,
roboflow_3048,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-56-_jpg.rf.ee1f69c19adedeb9035578e999a8d268.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3048_6548.jpg,0,nan,nan,,,,,,
roboflow_3049,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-56-_jpg.rf.fec160a7cde05a400264d38091374e22.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3049_6549.jpg,0,nan,nan,,,,,,
roboflow_3050,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-57-_jpg.rf.90b5adb535869762f99125917242d0d1.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3050_6550.jpg,0,nan,nan,,,,,,
roboflow_3051,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-57-_jpg.rf.d1da353c130b3f05ec4cbb2e41659a71.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3051_6551.jpg,0,nan,nan,,,,,,
roboflow_3052,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-57-_jpg.rf.d77d274f7163066067771b914ff56d09.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3052_6552.jpg,0,nan,nan,,,,,,
roboflow_3053,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-58-_jpg.rf.2d56073b47889fdad01908fcdf76c6a0.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3053_6553.jpg,0,nan,nan,,,,,,
roboflow_3054,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-58-_jpg.rf.558073dd2c3a87ecb81558b16720bd03.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3054_6554.jpg,0,nan,nan,,,,,,
roboflow_3055,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-58-_jpg.rf.a1b116cfe42d7760c3a23c2cedad2e76.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3055_6555.jpg,0,nan,nan,,,,,,
roboflow_3056,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-59-_jpg.rf.0db0618f6b17f1ac184a8023c555d280.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3056_6556.jpg,0,nan,nan,,,,,,
roboflow_3057,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-59-_jpg.rf.4221ff597f6b623678d94796a320a814.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3057_6557.jpg,0,nan,nan,,,,,,
roboflow_3058,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-59-_jpg.rf.5775264f516256cb4d9d3609cf4962f7.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3058_6558.jpg,0,nan,nan,,,,,,
roboflow_3059,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-6-_jpg.rf.08b9f81b6582340ffbdfd74fbf76cfaf.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3059_6559.jpg,0,nan,nan,,,,,,
roboflow_3060,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-6-_jpg.rf.7071f835c8dcaf66caf0bd4ee9456357.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3060_6560.jpg,0,nan,nan,,,,,,
roboflow_3061,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-6-_jpg.rf.c01cf9cbb61d7a6e9b722142b8d7fdc0.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3061_6561.jpg,0,nan,nan,,,,,,
roboflow_3062,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-60-_jpg.rf.2a21a4c5c218b9776903df1ea01f7fe3.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3062_6562.jpg,0,nan,nan,,,,,,
roboflow_3063,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-60-_jpg.rf.9af3dc9f29a14a7e88c473a7de315cb1.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3063_6563.jpg,0,nan,nan,,,,,,
roboflow_3064,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-60-_jpg.rf.c0f484d36b162266b90826959d3236fa.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3064_6564.jpg,0,nan,nan,,,,,,
roboflow_3065,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-63-_jpg.rf.74e0f3b34ff09b2bb6ec69cab48ba3b9.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3065_6565.jpg,0,nan,nan,,,,,,
roboflow_3066,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-63-_jpg.rf.a13ecee7f2e7c965957edee2e8b82fa0.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3066_6566.jpg,0,nan,nan,,,,,,
roboflow_3067,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-63-_jpg.rf.a513bb937cf1cedb1ac56dc953706dbe.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3067_6567.jpg,0,nan,nan,,,,,,
roboflow_3068,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-64-_jpg.rf.17b4798d321919a91783a35414b7dc30.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3068_6568.jpg,0,nan,nan,,,,,,
roboflow_3069,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-64-_jpg.rf.a71826a6b509348711583d33987fa9e0.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3069_6569.jpg,0,nan,nan,,,,,,
roboflow_3070,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-64-_jpg.rf.e692b6d4e552878a456b31a3c796f830.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3070_6570.jpg,0,nan,nan,,,,,,
roboflow_3071,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-65-_jpg.rf.402c8bb4c9a01df98c717d4f21bd7f8f.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3071_6571.jpg,0,nan,nan,,,,,,
roboflow_3072,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-65-_jpg.rf.749233719341853da861aae79a7ba50e.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3072_6572.jpg,0,nan,nan,,,,,,
roboflow_3073,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-65-_jpg.rf.c8dfa209d90af4daa6b1dd3a18de19c8.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3073_6573.jpg,0,nan,nan,,,,,,
roboflow_3074,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-66-_jpg.rf.00881cab40215c88efeaedbc247cf6bf.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3074_6574.jpg,0,nan,nan,,,,,,
roboflow_3075,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-66-_jpg.rf.fdda4ee3c21e4809d6375dc7598ab2f4.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3075_6575.jpg,0,nan,nan,,,,,,
roboflow_3076,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-66-_jpg.rf.fe95f1c39239e0042ebd7ed1dcfd3c52.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3076_6576.jpg,0,nan,nan,,,,,,
roboflow_3077,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-67-_jpg.rf.2d81d466c4d34ca528d527c1de04c91e.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3077_6577.jpg,0,nan,nan,,,,,,
roboflow_3078,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-67-_jpg.rf.326451078a0cb87cffc380c41dbdb1eb.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3078_6578.jpg,0,nan,nan,,,,,,
roboflow_3079,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-67-_jpg.rf.46f3c14f30bb6ff28745cb4e295f5e77.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3079_6579.jpg,0,nan,nan,,,,,,
roboflow_3080,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-69-_jpg.rf.731ae257cc6d052b86d59fc21bae89d0.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3080_6580.jpg,0,nan,nan,,,,,,
roboflow_3081,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-69-_jpg.rf.8383036abc391ae7797a54d462d1493e.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3081_6581.jpg,0,nan,nan,,,,,,
roboflow_3082,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-69-_jpg.rf.e35b700a6286fa80bc022d851bded3f4.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3082_6582.jpg,0,nan,nan,,,,,,
roboflow_3083,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-7-_jpg.rf.44a4f95f50a7de7e2fa5a6735e3459cc.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3083_6583.jpg,0,nan,nan,,,,,,
roboflow_3084,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-7-_jpg.rf.7c60d182a714e33a83729d0ae9a91c9f.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3084_6584.jpg,0,nan,nan,,,,,,
roboflow_3085,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-7-_jpg.rf.a17de3458f2d9416628b505c48820b4b.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3085_6585.jpg,0,nan,nan,,,,,,
roboflow_3086,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-71-_jpg.rf.34d4a908cb8c818597d10c95a6c27b45.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3086_6586.jpg,0,nan,nan,,,,,,
roboflow_3087,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-71-_jpg.rf.6363805378e8d96baa3f525f5bce7cd0.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3087_6587.jpg,0,nan,nan,,,,,,
roboflow_3088,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-71-_jpg.rf.b3e7b0954f461492da7edffbaa5bdccd.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3088_6588.jpg,0,nan,nan,,,,,,
roboflow_3089,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-73-_jpg.rf.31af67b48990add3eedbc84b7d878629.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3089_6589.jpg,0,nan,nan,,,,,,
roboflow_3090,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-73-_jpg.rf.b66b27a3f5406cc70af86355bb0d2b21.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3090_6590.jpg,0,nan,nan,,,,,,
roboflow_3091,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-73-_jpg.rf.ba9860c5a6caec7c4658f536ba292f51.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3091_6591.jpg,0,nan,nan,,,,,,
roboflow_3092,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-74-_jpg.rf.0ca8d250f9cc2a75db6f42eaa7c4b9c9.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3092_6592.jpg,0,nan,nan,,,,,,
roboflow_3093,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-74-_jpg.rf.354f376aec5b861069f0732fa418ca75.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3093_6593.jpg,0,nan,nan,,,,,,
roboflow_3094,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-74-_jpg.rf.bb6010fbe5a4239fe5d606f5763e204d.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3094_6594.jpg,0,nan,nan,,,,,,
roboflow_3095,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-75-_jpg.rf.305936e160358ee7cf41e4c0758adbe5.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3095_6595.jpg,0,nan,nan,,,,,,
roboflow_3096,roboflow,folder_classification,train,Healthy Tomato,healthy,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Healthy Tomato\Healthy_tomato_train-75-_jpg.rf.4d7bff749bef21fcfa60e9ad255b0bff.jpg,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\healthy\roboflow_roboflow_3096_6596.jpg,0,nan,nan,,,,,,
