sample_id,source,source_type,split,original_label,label,organ,image_path,label_path,bbox_index,class_id,xc,yc,w,h,is_crop_needed
roboflow_1762,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-49-_jpg.rf.b1ecc8bd1f0df18844ac7e9957ff4ebc.jpg,,,,,,,,0
roboflow_1763,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-5-_jpg.rf.23792621aa8e7e09ab788a9ec88761ac.jpg,,,,,,,,0
roboflow_1764,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-5-_jpg.rf.38be21cdce82da3b0395a22dab39be05.jpg,,,,,,,,0
roboflow_1765,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-5-_jpg.rf.f917a2bfd12241660682002e80746de7.jpg,,,,,,,,0
roboflow_1766,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-55-_jpg.rf.7d3caea62926622b65c8d2ddab7dc9c8.jpg,,,,,,,,0
roboflow_1767,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-55-_jpg.rf.ac0e424f5c747bcb3b6290005d8cf02e.jpg,,,,,,,,0
roboflow_1768,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-55-_jpg.rf.c024ec9dd6ac1eea0a94ad8a85d09e23.jpg,,,,,,,,0
roboflow_1769,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-57-_jpg.rf.0fef2bfeefead29d985e459f4db8da04.jpg,,,,,,,,0
roboflow_1770,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-58-_jpg.rf.82bb9eb4ac4dc5842c1ef98012c7a086.jpg,,,,,,,,0
roboflow_1771,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-58-_jpg.rf.835a407559b5e1ef5defe35827802880.jpg,,,,,,,,0
roboflow_1772,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-58-_jpg.rf.fd4bc0a4dbff426df818608b029e4c12.jpg,,,,,,,,0
roboflow_1773,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-59-_jpg.rf.31908b4f53c6bd183822935b64b27d54.jpg,,,,,,,,0
roboflow_1774,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-59-_jpg.rf.ad1c3ad84970cb332c12dc9c61a647af.jpg,,,,,,,,0
roboflow_1775,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-59-_jpg.rf.d2abddadddb29cce0f05bc27e3b2ef88.jpg,,,,,,,,0
roboflow_1776,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-6-_jpeg.rf.b39ca9e8b8d236f71500b5c357a8b1fe.jpg,,,,,,,,0
roboflow_1777,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-6-_jpeg.rf.d437167b15c7cf4f3f0f151212ca2990.jpg,,,,,,,,0
roboflow_1778,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-6-_jpeg.rf.e42e7874afe86f83827612ff201ad11b.jpg,,,,,,,,0
roboflow_1779,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-6-_jpg.rf.1fae73806e1b9872993b4b6ac86e177b.jpg,,,,,,,,0
roboflow_1780,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-6-_jpg.rf.225aa65b85cd5154fbeadee5a346452e.jpg,,,,,,,,0
roboflow_1781,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-6-_jpg.rf.79a960c26955461626cc26e730861585.jpg,,,,,,,,0
roboflow_1782,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-60-_jpg.rf.2c5b20020e25e44e7cc5217a931062ea.jpg,,,,,,,,0
roboflow_1783,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-60-_jpg.rf.5f22524ac386b5c84f962692cb485bd6.jpg,,,,,,,,0
roboflow_1784,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-60-_jpg.rf.798f9c87967d387a40f1bb4b02f13aab.jpg,,,,,,,,0
roboflow_1785,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-65-_jpg.rf.3a685d295ca91cde0ed23b31561b25e0.jpg,,,,,,,,0
roboflow_1786,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-65-_jpg.rf.bb89186cf48ba494ca93f3a7840150a4.jpg,,,,,,,,0
roboflow_1787,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-65-_jpg.rf.cc3f406bed7dbefeba15e6ae4a53cabc.jpg,,,,,,,,0
roboflow_1788,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-66-_jpg.rf.0a6821f3347e0a89bacd28a47faef942.jpg,,,,,,,,0
roboflow_1789,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-66-_jpg.rf.260615a4b2e0f61c3ce007f6e9ef3321.jpg,,,,,,,,0
roboflow_1790,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-66-_jpg.rf.85893aa97a1beddfa25e344dd0288893.jpg,,,,,,,,0
roboflow_1791,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-67-_jpg.rf.3fec5a69ae9e388bbafc18f6221e6b5b.jpg,,,,,,,,0
roboflow_1792,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-67-_jpg.rf.98302909d1f3d2bdb3f90c8d5cbb8436.jpg,,,,,,,,0
roboflow_1793,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-67-_jpg.rf.d23891017e856fb57f6acb4315744757.jpg,,,,,,,,0
roboflow_1794,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-8-_jpeg.rf.1d2110beb531ee2d4e88f7f70d423bb1.jpg,,,,,,,,0
roboflow_1795,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-8-_jpeg.rf.3442f5ccc4dda5d75bca848aaa0ea0c0.jpg,,,,,,,,0
roboflow_1796,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-8-_jpeg.rf.e15ce4ce8aae561443aaae19cafa796f.jpg,,,,,,,,0
roboflow_1797,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-8-_jpg.rf.125d9002c7a766710e8c0ac2c9698cb4.jpg,,,,,,,,0
roboflow_1798,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-8-_jpg.rf.3cf858bc3fb1e1ddab3da21562385cea.jpg,,,,,,,,0
roboflow_1799,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-8-_jpg.rf.a4ff2656dd5e07b965533243c31294c6.jpg,,,,,,,,0
roboflow_1800,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-9-_jpg.rf.6bb16a14b06fc64f4b2156424d9f268b.jpg,,,,,,,,0
roboflow_1801,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-9-_jpg.rf.8a389fe486fae6ea7b7cc4a0b8b089c7.jpg,,,,,,,,0
roboflow_1802,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test-9-_jpg.rf.e4829834bc9d0793e7d8c59421c2b2bd.jpg,,,,,,,,0
roboflow_1803,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test_b_jpg.rf.0b51a05a2727837a9c1ad740456e9c40.jpg,,,,,,,,0
roboflow_1804,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test_b_jpg.rf.870ba31a7713f6d125cb0bd3eff28538.jpg,,,,,,,,0
roboflow_1805,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test_b_jpg.rf.c3fb13c6e7c6cd52f0ab1b59fd981dc1.jpg,,,,,,,,0
roboflow_1806,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test_c_jpg.rf.9431cc7dbb8d2839b7e127ced6d56a93.jpg,,,,,,,,0
roboflow_1807,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test_c_jpg.rf.a5fe907a9a369b9e7fd2be55a8d6dc1c.jpg,,,,,,,,0
roboflow_1808,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_test_c_jpg.rf.f32a76e7dee09501d2c00d6043813637.jpg,,,,,,,,0
roboflow_1809,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-1-_jpg.rf.2b579edb37f56b7a67842138be4053a4.jpg,,,,,,,,0
roboflow_1810,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-1-_jpg.rf.5293c4b1868a158922a1c4bb2a854af6.jpg,,,,,,,,0
roboflow_1811,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-1-_jpg.rf.ed8c87ea368f696427528110bf731d1a.jpg,,,,,,,,0
roboflow_1812,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-10-_jpg.rf.24d9689d1d13cf1419f6f932624c7d5b.jpg,,,,,,,,0
roboflow_1813,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-10-_jpg.rf.27ce37c1dc95221225b6d22d63e0b5a0.jpg,,,,,,,,0
roboflow_1814,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-10-_jpg.rf.4c08c96e3977167f482440f0d7e9e2aa.jpg,,,,,,,,0
roboflow_1815,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-104-_jpg.rf.55675ad1bdb73c84fd167d53aaf223ba.jpg,,,,,,,,0
roboflow_1816,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-104-_jpg.rf.bb96acbe4c1a187cba6e6b040092c67c.jpg,,,,,,,,0
roboflow_1817,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-104-_jpg.rf.d903ed1300255cb91e504ad17387b3dc.jpg,,,,,,,,0
roboflow_1818,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-107-_jpg.rf.09d8bc9fcfaf4cd567df8e7b5892ba2c.jpg,,,,,,,,0
roboflow_1819,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-107-_jpg.rf.dc387b77dbba111422690e83f1458ce4.jpg,,,,,,,,0
roboflow_1820,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-107-_jpg.rf.e9fda436aa453f3b6fed7bcd48660b2a.jpg,,,,,,,,0
roboflow_1821,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-108-_jpg.rf.6503314fb7777e5d47fafad51c4c34ce.jpg,,,,,,,,0
roboflow_1822,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-108-_jpg.rf.93c3d1f45f4392d97e260c1acbe5a68d.jpg,,,,,,,,0
roboflow_1823,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-108-_jpg.rf.9e60563a39d82c37a4a00480e04c69a7.jpg,,,,,,,,0
roboflow_1824,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-109-_jpg.rf.2e57f63a1cab5702f6002cbeca70b7ad.jpg,,,,,,,,0
roboflow_1825,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-109-_jpg.rf.4a173badaa930af1bd1d8b26f38a1dc9.jpg,,,,,,,,0
roboflow_1826,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-109-_jpg.rf.8c585b9a4111ab2f5322d4c3b1dc4b08.jpg,,,,,,,,0
roboflow_1827,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-11-_jpg.rf.644bca05a5eba0038a6577730934561f.jpg,,,,,,,,0
roboflow_1828,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-11-_jpg.rf.9aee58b4b80b66d7f8bfd2382b22b8ad.jpg,,,,,,,,0
roboflow_1829,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-11-_jpg.rf.f34429c9959d77dfc762cadbafa5cf98.jpg,,,,,,,,0
roboflow_1830,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-110-_jpg.rf.42053e2acd22ed0a31eca5e8f533b0cc.jpg,,,,,,,,0
roboflow_1831,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-110-_jpg.rf.6526a12d31e9d69eddd37256e1492810.jpg,,,,,,,,0
roboflow_1832,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-110-_jpg.rf.9d3dc4df32a8dc699079423bb8228e3b.jpg,,,,,,,,0
roboflow_1833,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-112-_jpg.rf.7bc259e7d57a7a69a7eb85707aeef0bc.jpg,,,,,,,,0
roboflow_1834,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-112-_jpg.rf.c3f76349074c6d21929fda2197c93301.jpg,,,,,,,,0
roboflow_1835,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-112-_jpg.rf.e43cd46953653fe812a7df87fa857b14.jpg,,,,,,,,0
roboflow_1836,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-113-_jpg.rf.22fd18baba2eceaf8e4040e45ff29fc8.jpg,,,,,,,,0
roboflow_1837,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-113-_jpg.rf.6082bca7132769f1d5fd7d357fafffb0.jpg,,,,,,,,0
roboflow_1838,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-113-_jpg.rf.b06ff27a4c5068146df2f1aa9418abf1.jpg,,,,,,,,0
roboflow_1839,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-116-_jpg.rf.4e730072e48eb5e646377ea2f03b0043.jpg,,,,,,,,0
roboflow_1840,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-116-_jpg.rf.d07dcfbde0fa8557c08ff6c6179e5d1c.jpg,,,,,,,,0
roboflow_1841,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-116-_jpg.rf.dc900ba2376ae8abc7ecd344c90f593e.jpg,,,,,,,,0
roboflow_1842,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-120-_jpg.rf.86e7357dee672af4263201574f2ae839.jpg,,,,,,,,0
roboflow_1843,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-120-_jpg.rf.bdcbd9c752577a8a6030207daa0af0dd.jpg,,,,,,,,0
roboflow_1844,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-120-_jpg.rf.f27cc77523573e9d07571da9d9c4ba91.jpg,,,,,,,,0
roboflow_1845,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-124-_jpg.rf.399b6e19db0e3fda39d3783446403032.jpg,,,,,,,,0
roboflow_1846,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-124-_jpg.rf.a8979cacc97dfe483c142e574ab594ce.jpg,,,,,,,,0
roboflow_1847,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-124-_jpg.rf.eb104b3478cf59677e7b4a6d7193c7af.jpg,,,,,,,,0
roboflow_1848,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-127-_jpg.rf.3fbeec6079ff7b56a9d1ae46e5e396cf.jpg,,,,,,,,0
roboflow_1849,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-127-_jpg.rf.47747556a8c0c3faa4cd80c31f8f07f8.jpg,,,,,,,,0
roboflow_1850,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-127-_jpg.rf.a637a50b7e3be998de8a38aa11adab5f.jpg,,,,,,,,0
roboflow_1851,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-129-_jpg.rf.29f677630cf176f4160b168a3b356010.jpg,,,,,,,,0
roboflow_1852,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-129-_jpg.rf.7d0723084083f7346d106ed3b36e9b18.jpg,,,,,,,,0
roboflow_1853,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-129-_jpg.rf.cfa40114e0dcabcf5f2c2756fbb66660.jpg,,,,,,,,0
roboflow_1854,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-131-_jpg.rf.431248db2c4988bb7f3b7b79d74166c4.jpg,,,,,,,,0
roboflow_1855,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-131-_jpg.rf.cc4fcebdb2b5256d0082b5b3a4b410a9.jpg,,,,,,,,0
roboflow_1856,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-131-_jpg.rf.ec61038c23caf45d031d46fc7903afdd.jpg,,,,,,,,0
roboflow_1857,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-133-_jpg.rf.60a6675d93c79cbd57d4b7483ccf97bf.jpg,,,,,,,,0
roboflow_1858,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-133-_jpg.rf.c0c3f931887d6a00fda59d4913b6785a.jpg,,,,,,,,0
roboflow_1859,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-133-_jpg.rf.fb0da760c44aab974aa5f34b3d190793.jpg,,,,,,,,0
roboflow_1860,roboflow,folder_classification,train,Blossom end rot,blossom_end_rot,fruit,C:\Users\Lenovo\Desktop\project\raw_datasets\roboflow\train\Blossom end rot\blossom_end_rot_train-135-_jpg.rf.4273b60c5562f15eb6ed08bcada7d274.jpg,,,,,,,,0
