sample_id,source,source_type,split,original_label,label,organ,image_path_raw,image_path_final,is_crop_needed,bbox_index,class_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_width,crop_height
mendeley_1676,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0177.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1676_1676.jpg,0,,,,,,,,
mendeley_1677,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0178.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1677_1677.jpg,0,,,,,,,,
mendeley_1678,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0179.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1678_1678.jpg,0,,,,,,,,
mendeley_1679,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0180.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1679_1679.jpg,0,,,,,,,,
mendeley_1680,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0181.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1680_1680.jpg,0,,,,,,,,
mendeley_1681,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0182.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1681_1681.jpg,0,,,,,,,,
mendeley_1682,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0183.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1682_1682.jpg,0,,,,,,,,
mendeley_1683,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0184.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1683_1683.jpg,0,,,,,,,,
mendeley_1684,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0185.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1684_1684.jpg,0,,,,,,,,
mendeley_1685,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0186.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1685_1685.jpg,0,,,,,,,,
mendeley_1686,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0187.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1686_1686.jpg,0,,,,,,,,
mendeley_1687,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0188.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1687_1687.jpg,0,,,,,,,,
mendeley_1688,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0189.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1688_1688.jpg,0,,,,,,,,
mendeley_1689,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0190.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1689_1689.jpg,0,,,,,,,,
mendeley_1690,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0191.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1690_1690.jpg,0,,,,,,,,
mendeley_1691,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0192.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1691_1691.jpg,0,,,,,,,,
mendeley_1692,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0193.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1692_1692.jpg,0,,,,,,,,
mendeley_1693,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0194.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1693_1693.jpg,0,,,,,,,,
mendeley_1694,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0195.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1694_1694.jpg,0,,,,,,,,
mendeley_1695,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0196.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1695_1695.jpg,0,,,,,,,,
mendeley_1696,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0197.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1696_1696.jpg,0,,,,,,,,
mendeley_1697,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0198.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1697_1697.jpg,0,,,,,,,,
mendeley_1698,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0199.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1698_1698.jpg,0,,,,,,,,
mendeley_1699,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0200.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1699_1699.jpg,0,,,,,,,,
mendeley_1700,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0201.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1700_1700.jpg,0,,,,,,,,
mendeley_1701,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0202.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1701_1701.jpg,0,,,,,,,,
mendeley_1702,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0203.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1702_1702.jpg,0,,,,,,,,
mendeley_1703,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0204.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1703_1703.jpg,0,,,,,,,,
mendeley_1704,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0205.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1704_1704.jpg,0,,,,,,,,
mendeley_1705,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0206.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1705_1705.jpg,0,,,,,,,,
mendeley_1706,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0207.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1706_1706.jpg,0,,,,,,,,
mendeley_1707,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0208.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1707_1707.jpg,0,,,,,,,,
mendeley_1708,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0209.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1708_1708.jpg,0,,,,,,,,
mendeley_1709,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0210.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1709_1709.jpg,0,,,,,,,,
mendeley_1710,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0211.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1710_1710.jpg,0,,,,,,,,
mendeley_1711,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0212.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1711_1711.jpg,0,,,,,,,,
mendeley_1712,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0213.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1712_1712.jpg,0,,,,,,,,
mendeley_1713,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0214.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1713_1713.jpg,0,,,,,,,,
mendeley_1714,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0215.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1714_1714.jpg,0,,,,,,,,
mendeley_1715,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0216.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1715_1715.jpg,0,,,,,,,,
mendeley_1716,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0217.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1716_1716.jpg,0,,,,,,,,
mendeley_1717,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0218.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1717_1717.jpg,0,,,,,,,,
mendeley_1718,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0219.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1718_1718.jpg,0,,,,,,,,
mendeley_1719,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0220.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1719_1719.jpg,0,,,,,,,,
mendeley_1720,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0221.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1720_1720.jpg,0,,,,,,,,
mendeley_1721,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0222.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1721_1721.jpg,0,,,,,,,,
mendeley_1722,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0223.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1722_1722.jpg,0,,,,,,,,
mendeley_1723,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0224.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1723_1723.jpg,0,,,,,,,,
mendeley_1724,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0225.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1724_1724.jpg,0,,,,,,,,
mendeley_1725,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0226.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1725_1725.jpg,0,,,,,,,,
mendeley_1726,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0227.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1726_1726.jpg,0,,,,,,,,
mendeley_1727,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0228.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1727_1727.jpg,0,,,,,,,,
mendeley_1728,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0229.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1728_1728.jpg,0,,,,,,,,
mendeley_1729,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0230.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1729_1729.jpg,0,,,,,,,,
mendeley_1730,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0231.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1730_1730.jpg,0,,,,,,,,
mendeley_1731,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0232.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1731_1731.jpg,0,,,,,,,,
mendeley_1732,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0233.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1732_1732.jpg,0,,,,,,,,
mendeley_1733,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0234.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1733_1733.jpg,0,,,,,,,,
mendeley_1734,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0235.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1734_1734.jpg,0,,,,,,,,
mendeley_1735,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0236.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1735_1735.jpg,0,,,,,,,,
mendeley_1736,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0237.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1736_1736.jpg,0,,,,,,,,
mendeley_1737,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0238.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1737_1737.jpg,0,,,,,,,,
mendeley_1738,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0239.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1738_1738.jpg,0,,,,,,,,
mendeley_1739,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0240.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1739_1739.jpg,0,,,,,,,,
mendeley_1740,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0241.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1740_1740.jpg,0,,,,,,,,
mendeley_1741,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0242.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1741_1741.jpg,0,,,,,,,,
mendeley_1742,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0243.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1742_1742.jpg,0,,,,,,,,
mendeley_1743,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0244.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1743_1743.jpg,0,,,,,,,,
mendeley_1744,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0245.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1744_1744.jpg,0,,,,,,,,
mendeley_1745,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0246.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1745_1745.jpg,0,,,,,,,,
mendeley_1746,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0247.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1746_1746.jpg,0,,,,,,,,
mendeley_1747,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0248.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1747_1747.jpg,0,,,,,,,,
mendeley_1748,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0249.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1748_1748.jpg,0,,,,,,,,
mendeley_1749,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0250.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1749_1749.jpg,0,,,,,,,,
mendeley_1750,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0251.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1750_1750.jpg,0,,,,,,,,
mendeley_1751,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0252.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1751_1751.jpg,0,,,,,,,,
mendeley_1752,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0253.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1752_1752.jpg,0,,,,,,,,
mendeley_1753,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0254.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1753_1753.jpg,0,,,,,,,,
mendeley_1754,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0255.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1754_1754.jpg,0,,,,,,,,
mendeley_1755,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0256.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1755_1755.jpg,0,,,,,,,,
mendeley_1756,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0257.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1756_1756.jpg,0,,,,,,,,
mendeley_1757,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0258.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1757_1757.jpg,0,,,,,,,,
mendeley_1758,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0259.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1758_1758.jpg,0,,,,,,,,
mendeley_1759,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0260.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1759_1759.jpg,0,,,,,,,,
mendeley_1760,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0261.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1760_1760.jpg,0,,,,,,,,
mendeley_1761,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0262.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1761_1761.jpg,0,,,,,,,,
mendeley_1762,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0263.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1762_1762.jpg,0,,,,,,,,
mendeley_1763,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0264.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1763_1763.jpg,0,,,,,,,,
mendeley_1764,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0265.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1764_1764.jpg,0,,,,,,,,
mendeley_1765,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0266.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1765_1765.jpg,0,,,,,,,,
mendeley_1766,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0267.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1766_1766.jpg,0,,,,,,,,
mendeley_1767,mendeley,folder_classification,unsplit,Healthy Leaf,healthy,leaf,C:\Users\Lenovo\Desktop\project\raw_datasets\mendeley\Healthy Leaf\image_0268.png,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\healthy\mendeley_mendeley_1767_1767.jpg,0,,,,,,,,
